symbol,year,open,close,low,high,volume
ADBE,2016,97.29642870238098,97.32503951587303,96.36738113095241,98.14507937301588,2823316.6666666665
ADI,2010,30.72801586111113,30.749920559523794,30.314523869047644,31.076150801587293,4449536.111111111
ADI,2011,36.828888865079385,36.8139681626984,36.36837302380952,37.248135079365085,3655887.698412698
ADI,2012,38.89179991199999,38.93552003199999,38.559360068,39.24260012000001,2373788.8
ADI,2013,46.56265873809525,46.59269848015872,46.17567459523811,46.907619079365105,2068996.0317460317
ADI,2014,51.41853175,51.415277698412744,50.97968260317458,51.8378570674603,2193075.396825397
ADI,2015,59.6769048015873,59.660833361111145,58.989682563492096,60.318928615079344,2520509.523809524
ADI,2016,60.169801607142865,60.22039660714287,59.58218255952383,60.753650865079344,2427595.634920635
ADM,2010,29.460000023809535,29.437777785714292,29.146785682539697,29.723690519841288,5641918.650793651
ADM,2011,31.171706369047616,31.135238138888923,30.796666650793647,31.48595236507937,6182814.682539683
ADM,2012,28.991160003999997,29.000159919999994,28.746199964000002,29.238920084000014,4851700.8
ADM,2013,35.23865091666667,35.30880959523809,34.94281748809524,35.5727778611111,4201890.079365079
ADM,2014,46.14321422222222,46.14940470238094,45.792301484126995,46.52107146031747,3569173.015873016
ADM,2015,45.929325313492086,45.91103172222222,45.48984110317458,46.34261895634924,3958955.9523809524
ADM,2016,40.54063488095235,40.59444455952381,40.15666670238097,40.987936432539655,3569663.492063492
ADP,2010,37.42478267626707,37.44373557284919,37.0777782725151,37.69520935938175,3640812.698412698
ADP,2011,44.63324359297065,44.677246401064245,44.25397754575953,45.0075973494004,3365614.285714286
ADP,2012,49.07136325199118,49.08913327130477,48.77138085339921,49.36267160668802,2350686.0
ADP,2013,61.13201812368528,61.1852881217333,60.74794408212696,61.508218403797606,2058084.9206349207
ADP,2014,72.50341986932068,72.47430878956627,71.97377713627144,72.94020475540282,1875093.650793651
ADP,2015,84.33654765476196,84.3734523571429,83.66464307936512,84.9656747698413,1888288.0952380951
ADP,2016,88.95003956746027,89.04869022619042,88.39365084920628,89.55702384126991,1901441.2698412698
ADS,2010,63.874642714285706,63.93373015079364,63.047698246031736,64.77571408333333,1194388.492063492
ADS,2011,89.87107127777783,89.92992060317457,88.7459521071428,90.98353163492064,889578.9682539683
ADS,2012,130.220319956,130.48268036000007,129.246519688,131.36615967600005,584064.8
ADS,2013,191.54182571428575,191.86746031746037,190.06626948015878,193.44813522222213,570436.5079365079
ADS,2014,265.4151585833334,265.4146823611112,262.52777784523806,268.2289284007938,708925.3968253968
ADS,2015,285.1069056468255,284.9729363968254,282.1862688888891,287.6315473809525,428673.4126984127
ADS,2016,214.59384932142854,214.56638922619044,211.69880959920633,217.25345323412702,786294.4444444445
ADSK,2010,30.35960323809522,30.404047638888887,29.94194436904761,30.79222219444444,3769172.619047619
ADSK,2011,36.57650794444443,36.55694454365078,35.986587309523784,37.109166682539666,3377667.8571428573
ADSK,2012,34.67172002000001,34.754519963999975,34.23531987599998,35.171840020000005,2978110.4
ADSK,2013,39.08956343650795,39.15007928571429,38.70396815476189,39.53900793650792,2942271.0317460317
ADSK,2014,53.834126928571415,53.83000007142858,53.251230238095246,54.41960330952384,2540724.206349206
ADSK,2015,56.07849211507937,56.12353172619049,55.482341162698454,56.713055420634916,2627392.8571428573
ADSK,2016,61.66154764285712,61.725198428571446,60.84579371428571,62.48769847222225,2193733.73015873
AEE,2010,26.70499998412697,26.707301599206346,26.460396829365077,26.906984186507962,1992600.7936507936
AEE,2011,29.45349204761904,29.466388884920647,29.209682547619025,29.70404767857142,1975040.873015873
AEE,2012,32.209240000000015,32.204399987999984,31.99492003999998,32.41344003199998,1637473.6
AEE,2013,34.61460313492063,34.63801591666667,34.37658726190475,34.867301690476225,1643248.8095238095
AEE,2014,39.98488092460316,40.017738158730126,39.68285712698414,40.31880961904759,1635851.5873015872
AEE,2015,41.818849313492066,41.8180952222222,41.45138877777778,42.18575402777779,1666211.507936508
AEE,2016,48.94103182936507,49.008333301587285,48.53940477380951,49.35793657539682,1766879.365079365
AEP,2010,34.86297614285714,34.863293642857165,34.56416661904761,35.10476196825398,3401822.619047619
AEP,2011,37.28694437698412,37.270674607142865,36.97694447619049,37.535555559523814,3767158.73015873
AEP,2012,40.97320001999998,40.967559907999984,40.71911993600002,41.19915989199999,3389558.4
AEP,2013,46.04115073015872,46.05821422222221,45.727698297619014,46.35142865079367,3201426.984126984
AEP,2014,52.86904765873019,52.91186518253967,52.49289683333334,53.28515869047618,2700106.3492063493
AEP,2015,56.69043639285711,56.68829370634921,56.21416645238098,57.16670632539685,2814257.9365079366
AEP,2016,64.03472241666667,64.08869032142856,63.52412675000002,64.53119026587301,2775704.365079365
AES,2010,11.311746031746031,11.306547619047615,11.1427380952381,11.467619047619051,7041476.19047619
AES,2011,11.982579365079358,11.975277777777785,11.822063492063494,12.130952380952381,6322667.063492063
AES,2012,11.96164,11.954519999999984,11.836199999999993,12.076440000000002,5350502.0
AES,2013,12.832301587301588,12.84539682539683,12.704325396825405,12.971388888888887,5371144.444444444
AES,2014,14.25099206349206,14.25107142857142,14.108928571428564,14.394484126984116,5104508.333333333
AES,2015,12.005793650793652,11.998015873015882,11.854841269841263,12.144285714285726,6113351.587301588
AES,2016,11.353492063492066,11.370317460317464,11.21547619047619,11.492976190476188,5305234.523809524
AET,2010,30.18702376190474,30.18515873412699,29.78976197619048,30.5905555873016,5239005.555555556
AET,2011,39.2222619484127,39.2031745595238,38.69349215873016,39.70103161507935,4303329.761904762
AET,2012,42.63863992399998,42.694000108,42.23384004799999,43.128840107999984,4310378.4
AET,2013,59.29317456746035,59.34265872619049,58.77857146031744,59.8717856785714,2973557.9365079366
AET,2014,77.98884932142859,78.02936515873016,77.32821428174604,78.71742051984127,2411580.1587301586
AET,2015,109.05884913492065,109.04996055952383,107.69059538888888,110.30138900793666,2907567.8571428573
AET,2016,114.70865092460325,114.76126967460317,113.51813492460325,115.90035706746029,2707846.4285714286
AFL,2010,50.66527777777781,50.66238091666666,49.95297604365078,51.25781753174603,3838079.761904762
AFL,2011,47.00003976190477,46.95396828968256,46.35031739682538,47.577777976190504,4303931.746031746
AFL,2012,46.34055984799999,46.356919960000006,45.85171991599997,46.78516000000002,3148438.8
AFL,2013,57.90884909126985,57.95674607142858,57.46904748412697,58.351388992063555,2650605.5555555555
AFL,2014,61.446626988095275,61.4402776666667,61.04996026587302,61.837182623015856,1999012.3015873015
AFL,2015,61.7382935873016,61.767658694444386,61.30960313888889,62.20047614285713,2143214.285714286
AFL,2016,67.7553175793651,67.81265873015873,67.34162711111111,68.22888886507937,2091513.0952380951
AGN,2010,43.58809528174602,43.61714296031744,43.148690373015874,43.99269842063494,1372216.6666666667
AGN,2011,62.303690496031734,62.3179366349206,61.629920718253985,62.9830556865079,1315694.4444444445
AGN,2012,74.41455992000006,74.41660009600005,73.67331990000001,75.13344002000001,1612140.8
AGN,2013,122.79087289682542,122.96440459126977,121.6180162698413,124.1856745357143,1398741.2698412698
AGN,2014,219.95412719841275,220.02797637698416,217.16436491269835,222.82460366269854,2548403.9682539683
AGN,2015,297.3196032063493,297.2026198849206,293.34321479761905,300.91372972222234,3283858.3333333335
AGN,2016,242.31103132936497,241.69857167857145,238.69194486507948,245.04031705158715,4100153.5714285714
AIG,2010,37.107301658730165,37.13079358730159,36.35666659126982,37.984285837301584,9328447.222222222
AIG,2011,30.49011902777778,30.361468250000005,29.887698496031746,30.969246063492058,8518611.507936507
AIG,2012,31.297799928000014,31.324240036,30.881480047999997,31.703840096,18205386.8
AIG,2013,44.569087293650796,44.5853570277778,44.13884924603175,45.01257944444447,13730117.063492063
AIG,2014,52.78420628174601,52.77253964682541,52.35861113492065,53.16051580555555,8304492.063492063
AIG,2015,58.71896833730159,58.76162709126986,58.264325559523826,59.20186502380952,8303213.492063492
AIG,2016,57.266626916666716,57.3047222579365,56.854087373015886,57.71706348015872,7119063.492063492
AIV,2010,20.741507912698406,20.784841277777794,20.434880956349204,21.087500027777775,2041249.603174603
